X,Y,id,id_punto,est,nord,quota orot,info,note,materiale,diametro,material_1,h pozzetto,dimensione,foto-1,foto-2,foto-3,icon_url
14.2171603217331,41.5592380887981,"2310","348",434721.36,4601136.673,391.143,FOGNA,,,,,,,,,,./0.png
14.2171732373256,41.5592529936721,"2311","347",434722.452,4601138.318,391.146,FOGNA,,,,,,,,,,./0.png
14.2171079099986,41.5591441825583,"2312","346",434716.895,4601126.287,391.117,LUCE,,,,,,,,,,./1.png
14.2172067324786,41.5589090813682,"2313","353",434724.899,4601100.111,392.998,LUCE,,,,,,,,,,./1.png
14.217087027079,41.5589369004335,"2314","352",434714.945,4601103.29,392.308,FOGNA,,,,,,,,,,./0.png
14.216998791517,41.5589893433525,"2315","351",434707.64,4601109.179,391.348,LUCE,,,,,,,,,,./1.png
14.2169892130684,41.5589751637501,"2316","350",434706.827,4601107.612,391.173,FOGNA,,Pvc,"60",Pvc,160,80x80,DCIM/pozzetti_20230626154918878.JPG,DCIM/pozzetti_20230626154757124.JPG,DCIM/pozzetti_20230626154808800.JPG,./0.png
14.2176434379648,41.5587619116035,"2317","357",434761.167,4601083.442,394.987,LUCE,,,,,,,,,,./1.png
14.2182654363093,41.5622054551143,"2318","324",434816.495,4601465.28,387.458,LUCE,,,,,,,,,,./1.png
14.2185004439483,41.5619906353465,"2319","323",434835.875,4601441.253,388.652,LUCE,,,,,,,,,,./1.png
14.2185490389449,41.561685997985,"2320","322",434839.621,4601407.395,388.997,LUCE,,,,,,,,,,./1.png
14.2185571511851,41.5606403827445,"2321","329",434839.247,4601291.303,387.903,LUCE,,,,,,,,,,./1.png
14.2186774093948,41.5607640049272,"2322","328",434849.399,4601304.937,387.543,LUCE,,,,,,,,,,./1.png
14.2185932578436,41.5606545353337,"2323","327",434842.272,4601292.847,387.92,LUCE,,,,,,,,,,./1.png
14.2186461203344,41.5607411660781,"2324","326",434846.767,4601302.425,387.633,FOGNA,,,,,,,,,,./0.png
14.2158008963599,41.5594297772203,"2325","365",434608.194,4601158.983,385.909,LUCE,,,,,,,,,,./1.png
14.2160375664864,41.5593878049922,"2326","364",434627.887,4601154.144,386.704,LUCE,,,,,,,,,,./1.png
14.2162822670256,41.5593243326425,"2327","363",434648.228,4601146.912,388.057,LUCE,,,,,,,,,,./1.png
14.2164670812276,41.559222873414,"2328","362",434663.537,4601135.508,389.072,LUCE,,,,,,,,,,./1.png
14.2153023709326,41.559559368258,"2329","369",434566.754,4601173.748,384.254,FOGNA,,,,,,,,,,./0.png
14.2152914374058,41.5595402522984,"2330","368",434565.823,4601171.634,384.219,FOGNA,,,,,,,,,,./0.png
14.2153210192548,41.5595692503829,"2331","367",434568.319,4601174.831,384.026,LUCE,,,,,,,,,,./1.png
14.2155602222615,41.5594914385317,"2332","366",434588.187,4601166.011,384.979,LUCE,,,,,,,,,,./1.png
14.2145703371801,41.5597458103824,"2333","373",434505.9,4601195.002,383.638,LUCE,,,,,,,,,,./1.png
14.2180695925374,41.5602668068198,"2334","335",434798.216,4601250.196,389.086,IDRICO,,,,,,,,,,./2.png
14.2181181286675,41.5603282421126,"2335","334",434802.325,4601256.98,388.848,IDRICO,,,,,,,,,,./2.png
14.2175610489644,41.5597325046214,"2336","341",434755.273,4601191.261,390.658,FOGNA,,,,,,,,,,./0.png
14.2176259044991,41.5597552659238,"2337","340",434760.704,4601193.739,390.483,LUCE,,,,,,,,,,./1.png
14.2177142432627,41.5598902012213,"2338","339",434768.206,4601208.653,390.205,FOGNA,,,,,,,,,,./0.png
14.2178172788878,41.559938127238,"2339","338",434776.846,4601213.896,389.983,LUCE,,,,,,,,,,./1.png
14.2173178493983,41.5593932753917,"2340","345",434734.652,4601153.783,390.979,LUCE,,,,,,,,,,./1.png
14.217343622129,41.5595601301401,"2341","344",434736.969,4601172.288,390.967,IDRICO,,,,,,,,,,./2.png
14.2174155277057,41.5595541613593,"2342","343",434742.959,4601171.571,390.854,FOGNA,,,,,,,,,,./0.png
14.2174585365176,41.5595647133432,"2343","342",434746.556,4601172.71,390.82,LUCE,,,,,,,,,,./1.png
14.2187132006152,41.5613230673197,"2344","317",434852.945,4601366.978,387.245,FOGNA,,,,,,,,,,./0.png
14.2186339237615,41.5614768679396,"2345","316",434846.489,4601384.113,387.631,FOGNA,,,,,,,,,,./0.png
14.2180884919128,41.5625439785643,"2346","315",434802.081,4601502.997,386.59,LUCE,,,,,,,,,,./1.png
14.21867298794,41.5615063799571,"2347","321",434849.776,4601387.36,387.747,LUCE,,,,,,,,,,./1.png
14.2188262691617,41.5612302501663,"2348","318",434862.28,4601356.588,386.752,LUCE,,,,,,,,,,./1.png
14.2186915312627,41.5607534903391,"2349","325",434850.566,4601303.759,387.631,LUCE,,,,,,,,,,./1.png
14.2066385294774,41.5600629856213,"2350","672",433844.814,4601236.261,409.891,LUCE,,,,,,,,,,./1.png
14.2064723671375,41.560153866115,"2351","671",433831.051,4601246.478,409.172,IDRICO,,,,,,,,,,./2.png
14.2069785812954,41.559764047775,"2352","678",433872.865,4601202.812,410.222,IDRICO,,,,,,,,,,./2.png
14.2069143144151,41.559804281276,"2353","677",433867.547,4601207.328,410.178,IDRICO,,,,,,,,,,./2.png
14.2069019118673,41.5598348924541,"2354","676",433866.544,4601210.736,410.139,LUCE,,,,,,,,,,./1.png
14.2067977306173,41.5599127080608,"2355","675",433857.936,4601219.455,410.089,IDRICO,,,,,,,,,,./2.png
14.2070806706358,41.5593148123968,"2356","682",433880.92,4601152.859,409.715,LUCE,,,,,,,,,,./1.png
14.2070864018966,41.5594071132414,"2357","681",433881.492,4601163.102,409.693,IDRICO,,,,,,,,,,./2.png
14.2070941340846,41.559520162585,"2358","680",433882.252,4601175.647,410.499,LUCE,,,,,,,,,,./1.png
14.2070492891973,41.5596874153022,"2359","679",433878.683,4601194.25,410.372,LUCE,,,,,,,,,,./1.png
14.2182430901927,41.5603321542592,"2360","333",434812.749,4601257.32,388.805,LUCE,,,,,,,,,,./1.png
14.2183024097234,41.5604282506571,"2361","332",434817.792,4601267.944,388.484,FOGNA,,,,,,,,,,./0.png
14.2184498244925,41.5605274408672,"2362","331",434830.184,4601278.845,388.201,LUCE,,,,,,,,,,./1.png
14.2184154947403,41.5605778192933,"2363","330",434827.372,4601284.464,388.205,IDRICO,,,,,,,,,,./2.png
14.2178629820354,41.5600226289706,"2364","337",434780.742,4601223.243,389.865,FOGNA,,,,,,,,,,./0.png
14.2180075893872,41.5601227824459,"2365","336",434792.901,4601234.253,389.38,LUCE,,,,,,,,,,./1.png
14.2053697968688,41.5591597139801,"2366","635",433738.096,4601136.951,406.823,LUCE,,,,,,,,,,./1.png
14.2065108877927,41.5588263994422,"2367","642",433832.909,4601099.071,405.594,LUCE,,,,,,,,,,./1.png
14.2064594215469,41.5588447072982,"2368","641",433828.636,4601101.143,405.882,IDRICO,,,,,,,,,,./2.png
14.2061987446451,41.5588999419048,"2369","640",433806.955,4601107.475,406.388,LUCE,,,,,,,,,,./1.png
14.2205464128428,41.558412689851,"2726","209",435002.891,4601042.482,411.354,IDRICO,,,,,,,,,,./2.png
14.2205300895149,41.5584587774365,"2727","210",435001.576,4601047.611,411.207,IDRICO,,,,,,,,,,./2.png
14.2211932792915,41.5576412506064,"2728","207",435056.06,4600956.349,411.301,FOGNA,,,,,,,,,,./0.png
14.2202158953838,41.5589108922198,"2729","214",434975.829,4601098.042,408.288,IDRICO,,,,,,,,,,./2.png
14.2204164473343,41.5586368551623,"2730","211",434992.278,4601067.467,410.32,FOGNA,,,,,,,,,,./0.png
14.2203991617358,41.5586432592207,"2731","212",434990.843,4601068.191,410.257,IDRICO,,,,,,,,,,./2.png
14.2199680402346,41.559212215269,"2732","217",434955.463,4601131.682,406.097,IDRICO,,,,,,,,,,./2.png
14.2199310469421,41.5592668455341,"2733","218",434952.433,4601137.775,405.773,IDRICO,,,,,,,,,,./2.png
14.223195523633,41.5520935731115,"2734","250",435217.487,4600338.934,409.665,LUCE,,,,,,,,,,./1.png
14.2229399458743,41.553111153986,"2735","247",435197.189,4600452.099,412.058,LUCE,,,,,,,,,,./1.png
14.223111309576,41.5521027680397,"2736","248",435210.473,4600340.018,409.386,IDRICO,,,,,,,,,,./2.png
14.2175665583593,41.563268268126,"2784","936",434759.289,4601583.803,384.832,FOGNA,,,,,,,,,,./0.png
14.217635027821,41.5631478206766,"2785","937",434764.877,4601570.379,385.047,FOGNA,,,,,,,,,,./0.png
14.2061573778188,41.5589337487781,"2370","639",433803.54,4601111.26,406.422,IDRICO,,,,,,,,,,./2.png
14.2071281078985,41.55869703456,"2371","646",433884.246,4601084.236,399.34,IDRICO,,,,,,,,,,./2.png
14.2070116698254,41.5587191820792,"2372","645",433874.559,4601086.784,400.514,LUCE,,,,,,,,,,./1.png
14.2069446042998,41.5587265198179,"2373","644",433868.974,4601087.65,401.025,IDRICO,,,,,,,,,,./2.png
14.2067604275087,41.5587629897694,"2374","643",433853.653,4601091.84,403.541,LUCE,,,,,,,,,,./1.png
14.2058331645344,41.5597873883576,"2375","650",433777.376,4601206.281,421.153,LUCE,,,,,,,,,,./1.png
14.2060493519552,41.5596862706927,"2376","649",433795.3,4601194.889,421.805,LUCE,,,,,,,,,,./1.png
14.2074141980332,41.5588515358592,"2377","648",433908.26,4601101.17,398.07,LUCE,,,,,,,,,,./1.png
14.207321708198,41.5587578713294,"2378","647",433900.452,4601090.842,397.569,LUCE,,,,,,,,,,./1.png
14.222706451395,41.5458726085088,"2379","482",435170.485,4599648.641,537.187,IDRICO,,,,,,,,,,./2.png
14.2041190773322,41.5593558615121,"2380","614",433634.002,4601159.688,400.201,LUCE,,,,,,,,,,./1.png
14.2040006515473,41.5593463137004,"2381","613",433624.117,4601158.719,398.481,FOGNA,,,,,,,,,,./0.png
14.2065740933558,41.5593248467985,"2382","654",433838.688,4601154.361,416.009,LUCE,,,,,,,,,,./1.png
14.206268148166,41.5595404676188,"2383","653",433813.396,4601178.534,420.785,LUCE,,,,,,,,,,./1.png
14.2054825038136,41.5598681838668,"2384","652",433748.218,4601215.52,419.757,LUCE,,,,,,,,,,./1.png
14.2055923149709,41.5598615206276,"2385","651",433757.368,4601214.696,420.216,LUCE,,,,,,,,,,./1.png
14.2064070894827,41.5598875214344,"2386","658",433825.336,4601216.958,416.401,LUCE,,,,,,,,,,./1.png
14.206606325439,41.5597005997058,"2387","657",433841.759,4601196.053,416.857,LUCE,,,,,,,,,,./1.png
14.2066997157789,41.5595216033774,"2388","656",433849.364,4601176.109,416.455,LUCE,,,,,,,,,,./1.png
14.2067138216757,41.5593585792988,"2389","655",433850.374,4601157.999,415.02,LUCE,,,,,,,,,,./1.png
14.2061576404597,41.5600254479629,"2390","659",433804.676,4601232.462,415.983,LUCE,,,,,,,,,,./1.png
14.2059801982886,41.5603539332913,"2391","666",433790.215,4601269.067,408.666,LUCE,,,,,,,,,,./1.png
14.2058739865559,41.5603623511515,"2392","665",433781.367,4601270.083,408.639,IDRICO,,,,,,,,,,./2.png
14.2057916859565,41.5603777615755,"2393","664",433774.52,4601271.857,408.47,IDRICO,,,,,,,,,,./2.png
14.2057004022204,41.560386381466,"2394","663",433766.917,4601272.884,408.607,IDRICO,,,,,,,,,,./2.png
14.2059874102316,41.558967316172,"2395","638",433789.401,4601115.117,406.56,IDRICO,,,,,,,,,,./2.png
14.2059193871638,41.5589617393012,"2396","637",433783.723,4601114.55,406.565,LUCE,,,,,,,,,,./1.png
14.2056353498862,41.5590403742768,"2397","636",433760.118,4601123.498,406.852,LUCE,,,,,,,,,,./1.png
14.22286063,41.543441465,"2398","960",435180.916132386,4599378.61665385,561.336,LUCE,,,,,,,,,,./1.png
14.22283606,41.543454315,"2399","959",435178.879634056,4599380.0617126,561.371,FOGNA,,,,,,,,,,./0.png
14.2228302983333,41.5434245966666,"2400","958",435178.369383995,4599376.7666693,561.565,IDRICO,,,,,,,,,,./2.png
14.22275792,41.54326323,"2401","957",435172.17127509,4599358.90585192,562.256,IDRICO,,,,,,,,,,./2.png
14.222748465,41.543291225,"2402","956",435171.410614369,4599362.02098702,562.191,FOGNA,,,,,,,,,,./0.png
14.2226753,41.5432545533333,"2403","955",435165.271426988,4599358.00456048,562.643,LUCE,,,,,,,,,,./1.png
14.222676965,41.5432512333333,"2404","954",435165.406985022,4599357.63472035,562.386,LUCE,,,,,,,,,,./1.png
14.2226599316667,41.5431224416667,"2405","953",435163.857606162,4599343.34889254,562.531,IDRICO,,,,,,,,,,./2.png
14.2225719683333,41.5430439483333,"2406","952",435156.442310491,4599334.70048631,562.88,LUCE,,,,,,,,,,./1.png
14.222589815,41.5430353483333,"2407","951",435157.922280831,4599333.7323081,562.89,LUCE,,,,,,,,,,./1.png
14.2225879683333,41.5430134116666,"2408","950",435157.746337068,4599331.29825815,562.996,FOGNA,,,,,,,,,,./0.png
14.2224860866667,41.5428489983333,"2409","949",435149.08426297,4599313.12136118,563.947,LUCE,,,,,,,,,,./1.png
14.2225008416667,41.5427571033333,"2410","948",435150.223138817,4599302.90798814,564.599,FOGNA,,,,,,,,,,./0.png
14.222461395,41.5426974266667,"2411","947",435146.873309744,4599296.31222269,565.149,LUCE,,,,,,,,,,./1.png
14.2225019416667,41.5426409383333,"2412","690",435150.19881982,4599290.01038028,565.629,IDRICO,,,,,,,,,,./2.png
14.2224404466667,41.5424043783333,"2413","946",435144.833205379,4599263.79336086,567.297,LUCE,,,,,,,,,,./1.png
14.22323424,41.544463405,"2414","976",435213.09831747,4599491.79346005,549.362,LUCE,,,,,,,,,,./1.png
14.2231101466667,41.5444664133333,"2415","975",435202.751118595,4599492.22052188,554.058,LUCE,,,,,,,,,,./1.png
14.2230599183333,41.5443420033333,"2416","974",435198.43752268,4599478.44604246,553.952,LUCE,,,,,,,,,,./1.png
14.2229781416667,41.54435153,"2417","973",435191.626309772,4599479.56505151,554.368,IDRICO,,,,,,,,,,./2.png
14.2229638033333,41.544340045,"2418","972",435190.418927101,4599478.3007291,554.361,FOGNA,,,,,,,,,,./0.png
14.2229456633333,41.5443233166666,"2419","971",435188.889223109,4599476.45713755,554.307,LUCE,,,,,,,,,,./1.png
14.2230202283333,41.5441956716667,"2420","970",435194.980991302,4599462.22988898,554.01,LUCE,,,,,,,,,,./1.png
14.2229675016667,41.544131265,"2421","969",435190.518904786,4599455.11893465,554.295,LUCE,,,,,,,,,,./1.png
14.2229847933333,41.5441620483333,"2422","968",435191.991890809,4599458.52356683,554.291,FOGNA,,,,,,,,,,./0.png
14.2230230733333,41.5441495,"2423","967",435195.172180246,4599457.10171794,554.024,FOGNA,,,,,,,,,,./0.png
14.2230304066667,41.54413145,"2424","966",435195.765808288,4599455.09228294,554.123,IDRICO,,,,,,,,,,./2.png
14.2229936283333,41.543999635,"2425","965",435192.566611048,4599440.48560546,555.198,LUCE,,,,,,,,,,./1.png
14.222904795,41.5436235966667,"2426","964",435184.781732057,4599398.80400268,559.253,FOGNA,,,,,,,,,,./0.png
14.22291406,41.5435923516667,"2427","963",435185.523301069,4599395.3281923,558.931,LUCE,,,,,,,,,,./1.png
14.2229061016667,41.5435833383333,"2428","962",435184.850513329,4599394.33349166,559.817,IDRICO,,,,,,,,,,./2.png
14.222741715,41.5434827166667,"2429","961",435171.038886137,4599383.28569672,563.01,LUCE,,,,,,,,,,./1.png
14.222283555,41.5446668833333,"2430","992",435134.008291454,4599515.09729884,553.341,FOGNA,,Cls,"60",Acciaio,150,130x60,DCIM/pozzetti_20230626114904371.JPG,DCIM/pozzetti_20230626114915645.JPG,DCIM/pozzetti_20230626114940578.JPG,./0.png
14.222318965,41.5446558766667,"2431","991",435136.95070926,4599513.84873655,553.445,IDRICO,,Acciaio,"20",Acciaio,160,130x160,DCIM/pozzetti_20230626114356046.JPG,DCIM/pozzetti_20230626114436117.JPG,DCIM/pozzetti_20230626114446562.JPG,./2.png
14.2225126466667,41.544597215,"2432","990",435153.046375684,4599507.19063627,554.271,LUCE,,,,,,,,,,./1.png
14.2225463766667,41.5446177316666,"2433","989",435155.880173661,4599509.44310352,554.203,IDRICO,,,,,,,,,,./2.png
14.2227016083333,41.5445670033333,"2434","988",435168.776812764,4599503.6946698,555.049,LUCE,,,,,,,,,,./1.png
14.2226340516667,41.5446391733333,"2435","987",435163.214250726,4599511.75777711,554.435,LUCE,,,,,,,,,,./1.png
14.2228230183333,41.5445873383333,"2436","986",435178.923501988,4599505.86117901,554.932,IDRICO,,,,,,,,,,./2.png
14.2227890683333,41.5446176183333,"2437","985",435176.122098305,4599509.24837846,554.947,LUCE,,,,,,,,,,./1.png
14.2229714666667,41.54467131,"2438","984",435191.388903112,4599515.07244124,555.254,FOGNA,,,,,,,,,,./0.png
14.22293253,41.5446523466667,"2439","983",435188.122400836,4599512.99631951,555.277,LUCE,,,,,,,,,,./1.png
14.2229235816667,41.5444986283333,"2440","982",435187.22253971,4599495.93702812,554.628,LUCE,,,,,,,,,,./1.png
14.2229200183333,41.5445390433333,"2441","981",435186.965695593,4599500.42662624,554.933,LUCE,,,,,,,,,,./1.png
14.2229352183333,41.5445499083333,"2442","980",435188.244324714,4599501.62146842,554.919,IDRICO,,Poletilene,"10",Poletilene,180,220x180,DCIM/pozzetti_20230626113353661.JPG,DCIM/pozzetti_20230626113501458.JPG,DCIM/pozzetti_20230626113512056.JPG,./2.png
14.2229520216667,41.54455724,"2443","979",435189.653153298,4599502.42283278,554.942,FOGNA,,Cls,,,150,50x50,DCIM/pozzetti_20230626113901799.JPG,DCIM/pozzetti_20230626113914249.JPG,DCIM/pozzetti_20230626113930983.JPG,./0.png
14.223166325,41.5446082916667,"2444","978",435207.578406605,4599507.92989789,552.155,LUCE,,,,,,,,,,./1.png
14.2232772533333,41.5445566566667,"2445","977",435216.778997916,4599502.11412101,545.218,LUCE,,,,,,,,,,./1.png
14.2219148483333,41.5441370533333,"2446","1009",435102.726010749,4599456.5518188,549.72,FOGNA,,,,,,,,,,./0.png
14.22191432,41.544062025,"2447","1008",435102.606919174,4599448.2224751,549.741,LUCE,,,,,,,,,,./1.png
14.2219203333333,41.5441953916667,"2448","1006",435103.241833508,4599463.02449401,549.786,LUCE,,,,,,,,,,./1.png
14.22201639,41.5442165466667,"2449","1005",435111.274777719,4599465.30099267,550.298,IDRICO,,,,,,,,,,./2.png
14.2220653133333,41.544242405,"2450","1004",435115.38117424,4599468.13507061,550.557,LUCE,,,,,,,,,,./1.png
14.2220298833333,41.5443200883333,"2451","1003",435112.503736885,4599476.78618467,550.415,LUCE,,,,,,,,,,./1.png
14.2220636033333,41.544315555,"2452","1002",435115.311681317,4599476.25756085,550.898,FOGNA,,,,,,,,,,./0.png
14.22210167,41.5443185466667,"2453","1001",435118.489690544,4599476.56110857,551.022,IDRICO,,,,,,,,,,./2.png
14.222136735,41.5443855066667,"2454","1000",435121.481287536,4599483.96875767,551.505,LUCE,,,,,,,,,,./1.png
14.2221613883333,41.5444314333333,"2455","999",435123.58345091,4599489.0490797,551.771,IDRICO,,,,,,,,,,./2.png
14.22214029,41.5444557983333,"2456","998",435121.8480668,4599491.76995804,551.912,FOGNA,,,,,,,,,,./0.png
14.222133485,41.544502635,"2457","997",435121.327306496,4599496.97493511,552.006,LUCE,,,,,,,,,,./1.png
14.2222443016667,41.5445643433333,"2458","996",435130.631821913,4599503.74265261,552.796,LUCE,,,,,,,,,,./1.png
14.222206835,41.5445755566667,"2459","995",435127.518068278,4599505.01570629,552.713,FOGNA,,,,,,,,,,./0.png
14.2222355616667,41.5445777283333,"2460","994",435129.916228362,4599505.23523544,552.683,IDRICO,,,,,,,,,,./2.png
14.222265975,41.5446734483333,"2461","993",435132.548569867,4599515.83935417,553.335,LUCE,,,,,,,,,,./1.png
14.2214067566667,41.5438364216667,"2462","1027",435060.046786373,4599423.55713191,549.979,IDRICO,,,,,,,,,,./2.png
14.2209580983333,41.5439109766667,"2463","1026",435022.700001342,4599432.17168751,549.393,LUCE,,,,,,,,,,./1.png
14.2209493933333,41.5438832583333,"2464","1025",435021.946189381,4599429.10091064,550.041,FOGNA,,,,,,,,,,./0.png
14.2209487416667,41.543876055,"2465","1024",435021.884623684,4599428.30167762,550.078,IDRICO,,,,,,,,,,./2.png
14.2212887416667,41.5438546783333,"2466","1023",435050.22173178,4599425.67273174,549.929,FOGNA,,,,,,,,,,./0.png
14.2212902516667,41.5438897616667,"2467","1022",435050.382786623,4599429.56659249,549.645,LUCE,,,,,,,,,,./1.png
14.2213747133333,41.543489895,"2468","1021",435057.027387072,4599385.10939301,555.88,IDRICO,,,,,,,,,,./2.png
14.22140032,41.543606625,"2469","1020",435059.279984562,4599398.0496548,553.686,IDRICO,,,,,,,,,,./2.png
14.2216146916667,41.54399436,"2470","1017",435077.548096515,4599440.93535613,548.389,LUCE,,,,,,,,,,./1.png
14.221698705,41.543873545,"2471","1016",435084.434571085,4599427.45918735,549.431,IDRICO,,,,,,,,,,./2.png
14.2217789466667,41.543959,"2472","1015",435091.21278205,4599436.88621544,549.378,LUCE,,,,,,,,,,./1.png
14.2217658866667,41.5439637033333,"2473","1014",435090.128187401,4599437.41819838,548.934,IDRICO,,,,,,,,,,./2.png
14.2217833333333,41.54399412,"2474","1013",435091.613786046,4599440.78198627,549.072,IDRICO,,,,,,,,,,./2.png
14.2217336433333,41.5440060666667,"2475","1012",435087.481231036,4599442.14565671,548.837,FOGNA,,,,,,,,,,./0.png
14.2217133933333,41.5440153933333,"2476","1011",435085.801564128,4599443.19633131,548.733,FOGNA,,,,,,,,,,./0.png
14.2217715716667,41.5440549533333,"2477","1010",435090.693619931,4599447.54461727,549.138,LUCE,,,,,,,,,,./1.png
14.221634555,41.542384045,"2478","1043",435077.594051041,4599262.14124396,584.481,LUCE,,,,,,,,,,./1.png
14.2204831081465,41.5432348353239,"2545","723",434982.405,4599357.463,559.695,IDRICO,,,,,,,,,,./2.png
14.2205040815213,41.5432304918734,"2546","722",434984.15,4599356.965,559.77,FOGNA,,,,,,,,,,./0.png
14.2213668173179,41.5431463181829,"2547","725",435056.025,4599346.971,566.211,IDRICO,,,,,,,,,,./2.png
14.2202288949039,41.5433191222816,"2548","724",434961.286,4599367.012,558.523,FOGNA,,,,,,,,,,./0.png
14.2229764199965,41.5438040461975,"2553","747",435190.936,4599418.784,556.81,IDRICO,,,,,,,,,,./2.png
14.2229775966953,41.5438489644668,"2556","748",435191.079,4599423.77,556.284,FOGNA,,,,,,,,,,./0.png
14.2235456722495,41.5450578501313,"2568","736",435239.667,4599557.556,541.463,FOGNA,,,,,,,,,,./0.png
14.2236784301566,41.5452735611649,"2570","730",435250.955,4599581.405,538.497,FOGNA,,,,,,,,,,./0.png
14.2210706907248,41.5431417365461,"2573","727",435031.321,4599346.685,563.615,IDRICO,,,,,,,,,,./2.png
14.2170059676383,41.5643574369133,"2574","14",434713.642,4601705.148,382.083,LUCE,,,,,,,,,,./1.png
14.2169048569989,41.5645528181506,"2575","15",434705.408,4601726.916,381.383,LUCE,,,,,,,,,,./1.png
14.2226817577502,41.5419315726,"2576","925",435164.488480933,4599211.12075838,571.165,LUCE,,,,,,,,,,./1.png
14.2226026642411,41.5417452461029,"2577","920",435157.705158448,4599190.49392486,574.672,LUCE,,,,,,,,,,./1.png
14.2226619149583,41.5413386430703,"2578","918",435162.241093236,4599145.30789215,582.997,LUCE,,,,,,,,,,./1.png
14.222576639586,41.5419446867085,"2579","921",435155.733692284,4599212.65559804,570.089,LUCE,,,,,,,,,,./1.png
14.22316481187,41.5401199972827,"2580","927",435202.971483348,4599009.6350714,583.575,LUCE,,,,,,,,,,./1.png
14.223129394573,41.5418311480614,"2581","926",435201.725542721,4599199.63565406,573.776,LUCE,,,,,,,,,,./1.png
14.223576957016,41.5396327860779,"2582","924",435236.863300751,4598955.2352746,590.045,LUCE,,,,,,,,,,./1.png
14.2226300746916,41.5415581501683,"2583","919",435159.804560529,4599169.70173342,578.392,LUCE,,,,,,,,,,./1.png
14.2226044054439,41.5411479706352,"2584","922",435157.253705682,4599124.18237048,584.698,LUCE,,,,,,,,,,./1.png
14.2256730020286,41.5658840432986,"2590","33",435437.828,4601868.118,394.871,FOGNA,,,,,,,,,,./0.png
14.2261694726855,41.5650817050898,"2591","30",435478.425,4601778.67,392.63,FOGNA,,,,,,,,,,./0.png
14.2260324759585,41.5653387687028,"2592","31",435467.258,4601807.312,394.099,FOGNA,,,,,,,,,,./0.png
14.2117637400934,41.56770285798,"2593","2",434279.93,4602080.539,362.571,FOGNA,,,,,,,,,,./0.png
14.2121390650579,41.5679463201625,"2594","3",434311.47,4602107.283,358.684,FOGNA,,,,,,,,,,./0.png
14.2115373388812,41.5675890213459,"2595","1",434260.938,4602068.073,364.421,FOGNA,,,,,,,,,,./0.png
14.2140731903123,41.567760812228,"2596","6",434472.543,4602085.218,360.115,LUCE,,,,,,,,,,./1.png
14.2133163330216,41.5676562503312,"2597","7",434409.333,4602074.184,358.161,LUCE,,,,,,,,,,./1.png
14.2125602250939,41.5682141623867,"2598","4",434346.856,4602136.699,354.178,FOGNA,,,,,,,,,,./0.png
14.2149898620422,41.5665619499821,"2599","5",434547.762,4601951.423,368.828,LUCE,,,,,,,,,,./1.png
14.2172800287431,41.5638292712043,"2600","10",434735.962,4601646.303,383.927,IDRICO,,,,,,,,,,./2.png
14.2171481457796,41.5640921957348,"2601","11",434725.23,4601675.593,383.236,LUCE,,,,,,,,,,./1.png
14.2158435436219,41.5664593550503,"2602","8",434618.837,4601939.386,372.851,LUCE,,,,,,,,,,./1.png
14.2173133491562,41.5638041155916,"2603","9",434738.715,4601643.485,384.072,LUCE,,,,,,,,,,./1.png
14.2168349425676,41.564514601581,"2604","16",434699.54,4601722.726,381.405,FOGNA,,,,,,,,,,./0.png
14.2167554623169,41.5648225765201,"2605","17",434693.223,4601756.978,380.498,LUCE,,,,,,,,,,./1.png
14.2038433569883,41.5593271651218,"2606","612",433610.981,4601156.714,395.894,LUCE,,,,,,,,,,./1.png
14.203823178224,41.5593385546846,"2607","611",433609.31,4601157.994,395.711,FOGNA,,Metallo,"30",Pvc,100,80x80,DCIM/pozzetti_20230626144447880.JPG,DCIM/pozzetti_20230626144525843.JPG,DCIM/pozzetti_20230626144540380.JPG,./0.png
14.2048522868218,41.5593984134984,"2608","618",433695.186,4601163.849,407.342,FOGNA,,Metallo,"30",Pvc,100,80x80,DCIM/pozzetti_20230626140506791.JPG,DCIM/pozzetti_20230626140519108.JPG,DCIM/pozzetti_20230626140531253.JPG,./0.png
14.2045442681458,41.5593699457897,"2609","617",433669.472,4601160.925,404.481,FOGNA,,,,,,,,,,./0.png
14.2043674769928,41.5593574004734,"2610","616",433654.717,4601159.668,402.941,LUCE,,,,,,,,,,./1.png
14.2042799792682,41.5593673875187,"2611","615",433647.431,4601160.844,402.236,FOGNA,,,,,,,,,,./0.png
14.2223441214372,41.5571437503509,"2612","238",435151.531,4600900.251,414.806,LUCE,,,,,,,,,,./1.png
14.222092679435,41.5567145647898,"2613","235",435130.134,4600852.791,413.119,LUCE,,,,,,,,,,./1.png
14.222335018095,41.5565746909266,"2614","236",435150.203,4600837.08,412.85,LUCE,,,,,,,,,,./1.png
14.222390550262,41.5562466706396,"2615","241",435154.506,4600800.621,412.144,LUCE,,,,,,,,,,./1.png
14.2162459199521,41.5655846034567,"2616","23",434651.505,4601841.965,377.141,FOGNA,,,,,,,,,,./0.png
14.2158365722473,41.5662900072842,"2617","28",434618.085,4601920.59,373.042,FOGNA,,,,,,,,,,./0.png
14.2262668896458,41.5647664222999,"2618","29",435486.234,4601743.594,390.103,FOGNA,,Pvc,"30",Pvc,80,80x80,DCIM/pozzetti_20230626171449829.JPG,DCIM/pozzetti_20230626171359903.JPG,DCIM/pozzetti_20230626171412183.JPG,./0.png
